% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	Nprb
4.076	1	1	408	7	1	28	9422	0	0	100
4.077	1	1	408	8	1	28	9422	0	0	100
4.078	1	1	408	9	1	28	9422	0	0	100
4.119	1	1	412	10	1	28	9422	0	0	100
4.12	1	1	413	1	1	28	9422	0	0	100
4.121	1	1	413	2	1	28	9422	0	0	100
4.122	1	1	413	3	1	28	9422	0	0	100
4.123	1	1	413	4	1	28	9422	0	0	100
4.124	1	1	413	5	1	28	9422	0	0	100
4.125	1	1	413	6	1	28	9422	0	0	100
4.166	1	1	417	7	1	28	9422	0	0	100
4.167	1	1	417	8	1	28	9422	0	0	100
4.168	1	1	417	9	1	28	9422	0	0	100
4.169	1	1	417	10	1	28	9422	0	0	100
4.17	1	1	418	1	1	28	9422	0	0	100
4.171	1	1	418	2	1	28	9422	0	0	100
4.172	1	1	418	3	1	28	9422	0	0	100
4.213	1	1	422	4	1	28	9422	0	0	100
4.214	1	1	422	5	1	28	9422	0	0	100
4.215	1	1	422	6	1	28	9422	0	0	100
4.216	1	1	422	7	1	28	9422	0	0	100
4.217	1	1	422	8	1	28	9422	0	0	100
4.218	1	1	422	9	1	28	9422	0	0	100
4.219	1	1	422	10	1	28	9422	0	0	100
4.26	1	1	427	1	1	28	9422	0	0	100
4.261	1	1	427	2	1	28	9422	0	0	100
4.262	1	1	427	3	1	28	9422	0	0	100
4.263	1	1	427	4	1	28	9422	0	0	100
4.264	1	1	427	5	1	28	9422	0	0	100
4.265	1	1	427	6	1	28	9422	0	0	100
4.266	1	1	427	7	1	28	9422	0	0	100
4.307	1	1	431	8	1	28	9422	0	0	100
4.308	1	1	431	9	1	28	9422	0	0	100
4.309	1	1	431	10	1	28	9422	0	0	100
4.31	1	1	432	1	1	28	9422	0	0	100
4.311	1	1	432	2	1	28	9422	0	0	100
4.312	1	1	432	3	1	28	9422	0	0	100
4.313	1	1	432	4	1	28	9422	0	0	100
4.354	1	1	436	5	1	28	9422	0	0	100
4.355	1	1	436	6	1	28	9422	0	0	100
4.356	1	1	436	7	1	28	9422	0	0	100
4.357	1	1	436	8	1	28	9422	0	0	100
4.358	1	1	436	9	1	28	9422	0	0	100
4.359	1	1	436	10	1	28	9422	0	0	100
4.36	1	1	437	1	1	28	9422	0	0	100
4.401	1	1	441	2	1	28	9422	0	0	100
4.402	1	1	441	3	1	28	9422	0	0	100
4.403	1	1	441	4	1	28	9422	0	0	100
4.404	1	1	441	5	1	28	9422	0	0	100
4.405	1	1	441	6	1	28	9422	0	0	100
4.406	1	1	441	7	1	28	9422	0	0	100
4.407	1	1	441	8	1	28	9422	0	0	100
4.448	1	1	445	9	1	28	9422	0	0	100
4.449	1	1	445	10	1	28	9422	0	0	100
4.45	1	1	446	1	1	28	9422	0	0	100
4.451	1	1	446	2	1	28	9422	0	0	100
4.452	1	1	446	3	1	28	9422	0	0	100
4.453	1	1	446	4	1	28	9422	0	0	100
4.454	1	1	446	5	1	28	9422	0	0	100
4.495	1	1	450	6	1	28	9422	0	0	100
4.496	1	1	450	7	1	28	9422	0	0	100
4.497	1	1	450	8	1	28	9422	0	0	100
4.498	1	1	450	9	1	28	9422	0	0	100
4.499	1	1	450	10	1	28	9422	0	0	100
4.5	1	1	451	1	1	28	9422	0	0	100
4.501	1	1	451	2	1	28	9422	0	0	100
4.542	1	1	455	3	1	28	9422	0	0	100
4.543	1	1	455	4	1	28	9422	0	0	100
4.544	1	1	455	5	1	28	9422	0	0	100
4.545	1	1	455	6	1	28	9422	0	0	100
4.546	1	1	455	7	1	28	9422	0	0	100
4.547	1	1	455	8	1	28	9422	0	0	100
4.548	1	1	455	9	1	28	9422	0	0	100
4.589	1	1	459	10	1	28	9422	0	0	100
4.59	1	1	460	1	1	28	9422	0	0	100
4.591	1	1	460	2	1	28	9422	0	0	100
4.592	1	1	460	3	1	28	9422	0	0	100
4.593	1	1	460	4	1	28	9422	0	0	100
4.594	1	1	460	5	1	28	9422	0	0	100
4.595	1	1	460	6	1	28	9422	0	0	100
4.636	1	1	464	7	1	28	9422	0	0	100
4.637	1	1	464	8	1	28	9422	0	0	100
4.638	1	1	464	9	1	28	9422	0	0	100
4.639	1	1	464	10	1	28	9422	0	0	100
4.64	1	1	465	1	1	28	9422	0	0	100
4.641	1	1	465	2	1	28	9422	0	0	100
4.642	1	1	465	3	1	28	9422	0	0	100
4.683	1	1	469	4	1	28	9422	0	0	100
4.684	1	1	469	5	1	28	9422	0	0	100
4.685	1	1	469	6	1	28	9422	0	0	100
4.686	1	1	469	7	1	28	9422	0	0	100
4.687	1	1	469	8	1	28	9422	0	0	100
4.688	1	1	469	9	1	28	9422	0	0	100
4.689	1	1	469	10	1	28	9422	0	0	100
4.73	1	1	474	1	1	28	9422	0	0	100
4.731	1	1	474	2	1	28	9422	0	0	100
4.732	1	1	474	3	1	28	9422	0	0	100
4.733	1	1	474	4	1	28	9422	0	0	100
4.734	1	1	474	5	1	28	9422	0	0	100
4.735	1	1	474	6	1	28	9422	0	0	100
4.736	1	1	474	7	1	28	9422	0	0	100
4.777	1	1	478	8	1	28	9422	0	0	100
4.778	1	1	478	9	1	28	9422	0	0	100
4.779	1	1	478	10	1	28	9422	0	0	100
4.78	1	1	479	1	1	28	9422	0	0	100
4.781	1	1	479	2	1	28	9422	0	0	100
4.782	1	1	479	3	1	28	9422	0	0	100
4.783	1	1	479	4	1	28	9422	0	0	100
4.824	1	1	483	5	1	28	9422	0	0	100
4.825	1	1	483	6	1	28	9422	0	0	100
4.826	1	1	483	7	1	28	9422	0	0	100
4.827	1	1	483	8	1	28	9422	0	0	100
4.828	1	1	483	9	1	28	9422	0	0	100
4.829	1	1	483	10	1	28	9422	0	0	100
4.83	1	1	484	1	1	28	9422	0	0	100
4.871	1	1	488	2	1	28	9422	0	0	100
4.872	1	1	488	3	1	28	9422	0	0	100
4.873	1	1	488	4	1	28	9422	0	0	100
4.874	1	1	488	5	1	28	9422	0	0	100
4.875	1	1	488	6	1	28	9422	0	0	100
4.876	1	1	488	7	1	28	9422	0	0	100
4.877	1	1	488	8	1	28	9422	0	0	100
4.918	1	1	492	9	1	28	9422	0	0	100
4.919	1	1	492	10	1	28	9422	0	0	100
4.92	1	1	493	1	1	28	9422	0	0	100
4.921	1	1	493	2	1	28	9422	0	0	100
4.922	1	1	493	3	1	28	9422	0	0	100
4.923	1	1	493	4	1	28	9422	0	0	100
4.924	1	1	493	5	1	28	9422	0	0	100
4.965	1	1	497	6	1	28	9422	0	0	100
4.966	1	1	497	7	1	28	9422	0	0	100
4.967	1	1	497	8	1	28	9422	0	0	100
4.968	1	1	497	9	1	28	9422	0	0	100
4.969	1	1	497	10	1	28	9422	0	0	100
4.97	1	1	498	1	1	28	9422	0	0	100
4.971	1	1	498	2	1	28	9422	0	0	100
5.012	1	1	502	3	1	28	9422	0	0	100
5.013	1	1	502	4	1	28	9422	0	0	100
5.014	1	1	502	5	1	28	9422	0	0	100
5.015	1	1	502	6	1	28	9422	0	0	100
5.016	1	1	502	7	1	28	9422	0	0	100
5.017	1	1	502	8	1	28	9422	0	0	100
5.018	1	1	502	9	1	28	9422	0	0	100
