% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
2.195	1	1	220	6	1	28	4587
2.196	1	1	220	7	1	28	4587
2.197	1	1	220	8	1	28	4587
2.198	1	1	220	9	1	28	4587
2.199	1	1	220	10	1	28	4587
2.2	1	1	221	1	1	28	4587
2.201	1	1	221	2	1	28	4587
2.202	1	1	221	3	1	28	4587
2.203	1	1	221	4	1	28	4587
2.204	1	1	221	5	1	28	4587
2.205	1	1	221	6	1	28	4587
2.206	1	1	221	7	1	28	4587
2.207	1	1	221	8	1	28	4587
2.208	1	1	221	9	1	28	4587
2.209	1	1	221	10	1	28	4587
2.21	1	1	222	1	1	28	4587
2.211	1	1	222	2	1	28	4587
2.212	1	1	222	3	1	28	4587
2.213	1	1	222	4	1	28	4587
2.214	1	1	222	5	1	28	4587
2.215	1	1	222	6	1	28	4587
2.216	1	1	222	7	1	28	4587
2.217	1	1	222	8	1	28	4587
2.218	1	1	222	9	1	28	4587
2.219	1	1	222	10	1	28	4587
2.22	1	1	223	1	1	28	4587
2.221	1	1	223	2	1	28	4587
2.222	1	1	223	3	1	28	4587
2.223	1	1	223	4	1	28	4587
2.224	1	1	223	5	1	28	4587
2.225	1	1	223	6	1	28	4587
2.226	1	1	223	7	1	28	4587
2.227	1	1	223	8	1	28	4587
2.228	1	1	223	9	1	28	4587
2.229	1	1	223	10	1	28	4587
2.23	1	1	224	1	1	28	4587
2.231	1	1	224	2	1	28	4587
2.232	1	1	224	3	1	28	4587
2.233	1	1	224	4	1	28	4587
2.234	1	1	224	5	1	28	4587
2.235	1	1	224	6	1	28	4587
2.236	1	1	224	7	1	28	4587
2.237	1	1	224	8	1	28	4587
2.238	1	1	224	9	1	28	4587
2.239	1	1	224	10	1	28	4587
2.24	1	1	225	1	1	28	4587
2.241	1	1	225	2	1	28	4587
2.242	1	1	225	3	1	28	4587
2.243	1	1	225	4	1	28	4587
2.244	1	1	225	5	1	28	4587
2.245	1	1	225	6	1	28	4587
2.246	1	1	225	7	1	28	4587
2.247	1	1	225	8	1	28	4587
2.248	1	1	225	9	1	28	4587
2.249	1	1	225	10	1	28	4587
2.25	1	1	226	1	1	28	4587
